Time,PMin,PMout,FRM_BR1,FRM_IN1,AVP_BR1_PM25,AVP_BR1_PM10,AVP_BR1_CO2,AVP_BR1_T,AVP_BR1_RH,AVP_IN1_PM25,AVP_IN1_PM10,AVP_IN1_CO2,AVP_IN1_T,AVP_IN1_RH,AVP_IN2_PM25,AVP_IN2_PM10,AVP_IN2_CO2,AVP_IN2_T,AVP_IN2_RH,AS1_T,AS1_RH,BR1_T,BR1_RH,EF1_T,EF1_RH,EF2_T,EF2_RH,IN1_T,IN1_RH,OUT_T,OUT_RH,ANM_AS1,ANM_EF1,ANM_EF2,ANM_EF3,ANM_EF4,ANM_RHD,MTR_CDR,STA_DFR,STA_DGH,STA_DP1,IBU_CCC,IBU_CLC,IBU_CRC,IBU_FP1,IBU_OV1
2018-10-15 18:00:00,2,4,13,16,1.16666666666667,1.16666666666667,858.5,20.25,45,1.83333333333333,1.83333333333333,1433,19.1,50,1.5,2.83333333333333,936.333333333333,19,48,18.5572222222222,51.451,20.0311111111111,48.578,19.7461111111111,44.928,19.7927777777778,44.615,19.175,50.725,20.96,23.004,0,0,0,0,0,0,0,0,0,0,25.5,29.5,21.5,18.4,22
2018-10-15 18:01:00,2,4,14,15,1.33333333333333,1.33333333333333,858.166666666667,20.25,45,2.33333333333333,5.83333333333333,1438.83333333333,19.1,50,1.66666666666667,5.33333333333333,936.833333333333,19,48,18.5572222222222,51.326,20.0072222222222,48.575,19.7461111111111,44.928,19.7927777777778,44.679,19.175,50.725,20.9127777777778,22.762,0,0,0,0,0,0,0,0,0,0,25,29.5,21.5,18.4,22
2018-10-15 18:02:00,2,4,14,15,1,1,859.333333333333,20.2,45,2,2,1442.83333333333,19.1,50,1.16666666666667,3.66666666666667,940.833333333333,19.05,48,18.5572222222222,51.451,20.0311111111111,48.578,19.7461111111111,44.96,19.7927777777778,44.583,19.175,50.725,20.8888888888889,22.999,0,0,0,0,0,0,0,0,0,0,24.5,28.5,21.5,18.4,22
2018-10-15 18:03:00,2,5,14,15,1,1,860.333333333333,20.25,45,2,6.66666666666667,1453.66666666667,19.1,50,1,5.83333333333333,946.5,19.0166666666667,48,18.5572222222222,51.202,20.0311111111111,48.578,19.7461111111111,44.96,19.7927777777778,44.104,19.175,50.818,20.8411111111111,22.792,0,0,0,0,0,0,0,0,0,0,24.5,27.5,21.5,18.4,22
2018-10-15 18:04:00,3,4,14,15,1,1,859.5,20.25,45,2,10.1666666666667,1457.16666666667,19.1,50,1.16666666666667,3.16666666666667,947.333333333333,19.05,48,18.5572222222222,51.326,20.0311111111111,48.61,19.7461111111111,44.96,19.7927777777778,44.551,19.175,50.881,20.8172222222222,22.756,0,0,0,0,0,0,0,0,0,0,24,27.5,21.5,18.4,22
2018-10-15 18:05:00,2,5,14,15,1,1.16666666666667,860.666666666667,20.2,45,1.66666666666667,11.6666666666667,1462.83333333333,19.1,50,1.33333333333333,1.83333333333333,948.666666666667,19.05,48,18.5572222222222,51.357,20.0311111111111,48.578,19.7461111111111,44.96,19.7927777777778,44.583,19.175,50.881,20.7927777777778,22.618,0,0,0,0,0,0,0,0,0,0,24,27,21.5,18.4,22
2018-10-15 18:06:00,3,5,14,15,1,1,859.5,20.25,45,1.66666666666667,5.16666666666667,1466.5,19.1,50,1.33333333333333,3.33333333333333,949,19.1,48,18.5572222222222,51.637,20.0311111111111,48.578,19.7461111111111,44.992,19.7927777777778,44.583,19.175,50.912,20.77,22.923,0,0,0,0,0,0,0,0,0,0,24,26,21.5,18.4,21.5
2018-10-15 18:07:00,3,5,14,15,1,1,858.333333333333,20.3,45,1.66666666666667,21.3333333333333,1468.5,19.1,50,1.66666666666667,3.83333333333333,947.166666666667,19.1,48,18.5572222222222,51.7,20.0311111111111,48.578,19.7461111111111,44.992,19.7927777777778,44.615,19.175,50.974,20.7461111111111,22.785,0,0,0,0,0,0,0,0,0,0,23.5,26,21.5,18.4,21.5
2018-10-15 18:08:00,2,5,14,15,1.5,1.5,858.333333333333,20.3,45,2,6.66666666666667,1471.83333333333,19.1,50,1,1.33333333333333,945.333333333333,19.0833333333333,48,18.5572222222222,51.606,20.0311111111111,48.578,19.7461111111111,44.992,19.7927777777778,44.679,19.1988888888889,51.009,20.7222222222222,23.056,0,0,0,0,0,0,0,0,0,0,23.5,25.5,21,18.4,21.5
2018-10-15 18:09:00,2,6,14,15,1,1,859,20.25,45,1,2.16666666666667,1473.66666666667,19.1,50,1.16666666666667,1.66666666666667,943,19.0666666666667,48,18.5572222222222,51.513,20.0311111111111,48.578,19.7461111111111,44.992,19.7927777777778,44.679,19.1988888888889,51.009,20.6738888888889,22.712,0,0,0,0,0,0,0,0,0,0,23.5,25,21,18.4,21.5
2018-10-15 18:10:00,2,4,14,15,1.5,1.5,859.833333333333,20.2,45,1.33333333333333,4.83333333333333,1479.16666666667,19.1,50,1,2,942.166666666667,19.1,48,18.5572222222222,51.7,20.0311111111111,48.578,19.7461111111111,44.992,19.7927777777778,44.551,19.1988888888889,51.04,20.65,22.335,0,0,0,0,0,0,0,0,0,0,23,25,21,18.4,21.5
2018-10-15 18:11:00,2,5,14,15,1,1.16666666666667,862,20.3,45,1.83333333333333,5.33333333333333,1485.5,19.1,50,1,3.33333333333333,943,19.1,48,18.5572222222222,51.544,20.0311111111111,48.578,19.7461111111111,44.992,19.77,44.676,19.1988888888889,51.009,20.6272222222222,22.368,0,0,0,0,0,0,0,0,0,0,23,24.5,21,18.4,21.5
2018-10-15 18:12:00,2,6,14,15,1,1.16666666666667,861.666666666667,20.25,45,1.83333333333333,1.83333333333333,1487.83333333333,19.1,50,1.33333333333333,2.83333333333333,942.666666666667,19.1,48,18.58,51.703,20.0311111111111,48.61,19.7461111111111,44.992,19.77,44.484,19.1988888888889,51.04,20.6027777777778,22.435,0,0,0,0,0,0,0,0,0,0,23,23.9,21,18.4,21.5
2018-10-15 18:13:00,2,4,14,15,1,1,864.166666666667,20.25,45,1.33333333333333,6,1492,19.1,50,1.5,1.5,944.166666666667,19.1,48,18.58,51.641,20.0311111111111,48.578,19.7461111111111,44.992,19.77,44.644,19.1988888888889,51.165,20.6027777777778,22.639,0,0,0,0,0,0,0,0,0,0,22.5,23.9,21,18.4,21.5
2018-10-15 18:14:00,3,4,14,15,1.16666666666667,1.16666666666667,867.5,20.3,45,2,6.66666666666667,1495.5,19.15,50,1.33333333333333,1.33333333333333,947.166666666667,19.1,48,18.58,51.578,20.055,48.581,19.7461111111111,44.992,19.77,44.708,19.1988888888889,51.134,20.5788888888889,22.536,0,0,0,0,0,0,0,0,0,0,22.5,23.9,21,18.4,21.5
2018-10-15 18:15:00,2,4,14,15,1.33333333333333,1.33333333333333,870.5,20.3,45,2.16666666666667,6.83333333333333,1501.5,19.15,50,1,1.5,948.5,19.1,48,18.58,51.578,20.055,48.613,19.7461111111111,45.024,19.77,44.165,19.1988888888889,51.134,20.5788888888889,22.228,0,0,0,0,0,0,0,0,0,0,22.5,23.4,21,18.4,21.5
2018-10-15 18:16:00,2,5,14,15,1.16666666666667,1.16666666666667,870.5,20.3,45,1.83333333333333,1.83333333333333,1504,19.1,50,1.16666666666667,1.33333333333333,949.166666666667,19.1,48,18.58,51.454,20.055,48.613,19.7222222222222,45.021,19.77,44.612,19.1988888888889,51.134,20.555,22.432,0,0,0,0,0,0,0,0,0,0,22.5,23.4,21,18.4,21
2018-10-15 18:17:00,3,4,14,15,1,1,871.666666666667,20.3,45,1.33333333333333,8.33333333333333,1500.83333333333,19.15,50,1.5,2.33333333333333,949,19.1,48,18.58,51.205,20.055,48.613,19.7222222222222,44.925,19.77,44.421,19.1988888888889,51.102,20.555,22.261,0,0,0,0,0,0,0,0,0,0,22,23.4,21,18.4,21
2018-10-15 18:18:00,2,5,14,15,1,1,873.333333333333,20.3,45,2,9,1499.66666666667,19.15,50,1,1.5,948.833333333333,19.1,48,18.58,51.205,20.055,48.581,19.7461111111111,45.056,19.77,44.644,19.1988888888889,50.978,20.5311111111111,22.703,0,0,0,0,0,0,0,0,0,0,22,22.9,21,18.4,21
2018-10-15 18:19:00,2,4,14,15,1,1,874.666666666667,20.3,45,2,9,1499.16666666667,19.15,50,1,1.5,949.666666666667,19.1,48,18.58,51.33,20.055,48.581,19.7461111111111,45.056,19.77,44.676,19.1988888888889,51.009,20.5072222222222,22.497,0,0,0,0,0,0,0,0,0,0,22,22.9,21,18.4,21
2018-10-15 18:20:00,2,4,14,15,1.33333333333333,1.33333333333333,874,20.3,45,1.66666666666667,12.8333333333333,1499.83333333333,19.1,50,1.33333333333333,1.33333333333333,950.333333333333,19.1,48,18.58,51.267,20.055,48.581,19.7461111111111,45.056,19.77,44.676,19.1988888888889,51.04,20.4838888888889,22.632,0,0,0,0,0,0,0,0,0,0,22,22.9,21,18.4,21
2018-10-15 18:21:00,2,4,14,15,1.5,1.5,874.5,20.3,45,1.83333333333333,5.33333333333333,1499.5,19.2,50,1,1,950,19.1,48,18.58,51.174,20.055,48.613,19.7461111111111,45.056,19.77,44.452,19.1988888888889,51.102,20.46,22.357,0,0,0,0,0,0,0,0,0,0,22,22.4,20.5,18.4,21
2018-10-15 18:22:00,2,NA,14,15,1.16666666666667,1.16666666666667,875,20.3,45,2,2,1498,19.1,50,1.16666666666667,1.66666666666667,949.166666666667,19.1,48,18.58,51.174,20.055,48.581,19.7461111111111,45.056,19.77,44.676,19.1988888888889,51.134,20.4361111111111,22.356,0,0,0,0,0,0,0,0,0,0,21.5,22.4,20.5,18.4,21
2018-10-15 18:23:00,2,4,14,15,1,1,877,20.3,45,1.5,14.6666666666667,1497.33333333333,19.15,50,1.33333333333333,1.33333333333333,949,19.1,48,18.58,51.392,20.055,48.581,19.7222222222222,45.053,19.77,44.676,19.1988888888889,51.134,20.4122222222222,22.49,0,0,0,0,0,0,0,0,0,0,21.5,22.4,20.5,18.4,21
2018-10-15 18:24:00,2,4,14,15,1.33333333333333,1.33333333333333,877,20.3,45,1.33333333333333,15.6666666666667,1497.83333333333,19.2,50,1.16666666666667,1.66666666666667,949.833333333333,19.1,48,18.58,51.298,20.055,48.581,19.7222222222222,45.085,19.77,44.708,19.1988888888889,51.102,20.3877777777778,22.489,0,0,0,0,0,0,0,0,0,0,21.5,21.9,20.5,18.4,21
2018-10-15 18:25:00,2,4,14,15,1,1,877,20.3,45,2,11.3333333333333,1499.83333333333,19.15,50,1.66666666666667,2,950,19.1,48,18.58,51.33,20.055,48.613,19.7222222222222,45.053,19.77,44.74,19.1988888888889,51.134,20.365,22.658,0,0,0,0,0,0,0,0,0,0,21.5,21.9,20.5,18.4,21
2018-10-15 18:26:00,2,4,14,15,1,1,876.166666666667,20.3,45,1.5,3.83333333333333,1504.33333333333,19.1,50,1,1.5,947.333333333333,19.1,48,18.58,51.361,20.055,48.613,19.7222222222222,45.085,19.77,44.74,19.1988888888889,51.134,20.3411111111111,22.383,0,0,0,0,0,0,0,0,0,0,21.5,21.9,20.5,18.4,21
2018-10-15 18:27:00,2,3,14,15,1,1,875.166666666667,20.3,45,1.5,15.3333333333333,1503.5,19.15,50,1.16666666666667,2,946.666666666667,19.1,48,18.58,51.516,20.055,48.613,19.7222222222222,45.085,19.77,44.74,19.1988888888889,51.165,20.3172222222222,22.348,0,0,0,0,0,0,0,0,0,0,21.5,21.9,20.5,18.4,21
2018-10-15 18:28:00,2,6,14,15,1,1,874.166666666667,20.3,45,1.16666666666667,18.5,1506.66666666667,19.15,50,1,3.66666666666667,946.833333333333,19.1,48,18.58,51.267,20.055,48.613,19.7222222222222,45.116,19.77,44.772,19.1988888888889,51.165,20.2688888888889,22.822,0,0,0,0,0,0,0,0,0,0,21.5,21.9,20.5,18.4,21
2018-10-15 18:29:00,2,4,14,15,1,1,872.5,20.3,45,2,7.83333333333333,1506.5,19.15,50,1,1.33333333333333,948.333333333333,19.1,48,18.58,51.516,20.055,48.613,19.7222222222222,45.116,19.77,44.772,19.1988888888889,51.196,20.2461111111111,22.616,0,0,0,0,0,0,0,0,0,0,21.5,21.4,20.5,18.4,21
2018-10-15 18:30:00,2,5,14,15,1.66666666666667,1.66666666666667,873.333333333333,20.3,45,1.83333333333333,5.33333333333333,1507.16666666667,19.1,50,1,1.16666666666667,948.166666666667,19.1,48,18.58,51.454,20.055,48.581,19.7222222222222,45.116,19.77,44.74,19.1988888888889,51.227,20.2222222222222,22.546,0,0,0,0,0,0,0,0,0,0,21.5,21.4,20.5,18.4,21
2018-10-15 18:31:00,2,6,14,17,1.16666666666667,1.16666666666667,874.5,20.3,45,1.5,1.5,1507.16666666667,19.2,50,1.5,1.83333333333333,948,19.1,48,18.58,51.485,20.055,48.581,19.7222222222222,45.116,19.77,44.74,19.1988888888889,51.227,20.1738888888889,22.747,0,0,0,0,0,0,0,0,0,0,21.5,21.4,20.5,18.4,21
2018-10-15 18:32:00,2,4,14,17,1.33333333333333,1.33333333333333,875,20.3,45,2,2,1506,19.1,50,1,1.5,947.666666666667,19.1,48,18.58,51.454,20.055,48.613,19.7222222222222,45.116,19.77,44.74,19.1988888888889,51.227,20.15,22.609,0,0,0,0,0,0,0,0,0,0,21,20.9,20.5,18.4,21
2018-10-15 18:33:00,2,6,14,17,1,1,876.166666666667,20.3,45,2,2,1505.66666666667,19.1,50,1,1.5,947.666666666667,19.1,48,18.58,51.641,20.0788888888889,48.584,19.7222222222222,45.116,19.77,44.74,19.1988888888889,51.258,20.1261111111111,22.676,0,0,0,0,0,0,0,0,0,0,21,20.9,20.5,18.4,21
2018-10-15 18:34:00,2,4,14,17,1.16666666666667,1.16666666666667,877.5,20.3,45,1,4.5,1506,19.1,50,1,1.16666666666667,944,19.1,48,18.58,51.578,20.055,48.581,19.7222222222222,45.116,19.77,44.74,19.1988888888889,51.258,20.0788888888889,22.537,0,0,0,0,0,0,0,0,0,0,21,20.9,20.5,18.4,21
2018-10-15 18:35:00,2,6,14,17,1,1,877.666666666667,20.3,45,1.33333333333333,1.33333333333333,1508.33333333333,19.15,50,1.16666666666667,1.5,946.666666666667,19.1,48,18.5572222222222,51.575,20.0788888888889,48.616,19.7222222222222,45.116,19.77,44.676,19.1988888888889,51.227,20.0788888888889,22.434,0,0,0,0,0,0,0,0,0,0,21,20.9,20.5,18.4,21
2018-10-15 18:36:00,2,4,14,17,1,1,877.166666666667,20.3,45,1,8,1509.5,19.1,50,1.83333333333333,3.16666666666667,946.333333333333,19.1,48,18.5572222222222,51.389,20.0788888888889,48.616,19.7222222222222,45.116,19.77,44.708,19.1988888888889,51.258,20.0311111111111,22.806,0,0,0,0,0,0,0,0,0,0,21,20.9,20.5,18.4,21
2018-10-15 18:37:00,2,4,14,17,1,1,878,20.3,45,1.5,5,1510.83333333333,19.15,50,1.33333333333333,2.5,944.5,19.1,48,18.5572222222222,51.575,20.0788888888889,48.616,19.7222222222222,45.116,19.7461111111111,44.737,19.1988888888889,51.227,20.0311111111111,22.67,0,0,0,0,0,0,0,0,0,0,21,20.9,20.5,18.4,20.5
2018-10-15 18:38:00,2,4,14,17,1,1,878,20.3,45,1.5,10.8333333333333,1511.66666666667,19.1,50,1,1,944.166666666667,19.1,48,18.5572222222222,51.606,20.0788888888889,48.616,19.7222222222222,45.148,19.7461111111111,44.801,19.1988888888889,51.227,20.0072222222222,23.009,0,0,0,0,0,0,0,0,0,0,21,20.9,20.5,18.4,20.5
2018-10-15 18:39:00,2,4,14,17,1,1,877.666666666667,20.3,45,2,7.83333333333333,1511.33333333333,19.1,50.5,1,1.5,942.333333333333,19.1,48,18.5572222222222,51.637,20.0788888888889,48.616,19.7222222222222,45.148,19.7461111111111,44.801,19.1988888888889,51.227,19.9838888888889,22.735,0,0,0,0,0,0,0,0,0,0,21,20.4,20,18.4,20.5
2018-10-15 18:40:00,2,5,14,17,1,1,876.166666666667,20.3,45,2,14,1507.33333333333,19.1,50,1.16666666666667,1.16666666666667,939.333333333333,19.1,48,18.5572222222222,51.762,20.0788888888889,48.616,19.7222222222222,45.18,19.7461111111111,44.673,19.1988888888889,51.258,19.9361111111111,23.548,0,0,0,0,0,0,0,0,0,0,21,20.4,20,18.4,20.5
2018-10-15 18:41:00,2,5,14,17,1,1,876,20.3,45,2,10.5,1506.33333333333,19.1,50,1.16666666666667,1.16666666666667,937.5,19.1,48,18.5572222222222,51.575,20.0788888888889,48.616,19.7222222222222,45.148,19.7461111111111,44.801,19.1988888888889,51.258,19.9122222222222,22.866,0,0,0,0,0,0,0,0,0,0,21,20.4,20,18.4,20.5
2018-10-15 18:42:00,2,4,14,17,1,1,876,20.3,45,1.83333333333333,8.83333333333333,1509,19.1,50.5,1,1,937.666666666667,19.1,48,18.5572222222222,51.637,20.0788888888889,48.616,19.7222222222222,45.18,19.7461111111111,44.737,19.1988888888889,51.258,19.8877777777778,23.408,0,0,0,0,0,0,0,0,0,0,21,20.4,20,18.4,20.5
2018-10-15 18:43:00,2,4,14,17,1,1,875.833333333333,20.3,45,2,9,1513.5,19.1,50.5,1.66666666666667,1.66666666666667,936.666666666667,19.1,48,18.5572222222222,51.637,20.0788888888889,48.616,19.7222222222222,45.18,19.7461111111111,44.801,19.1988888888889,51.29,19.865,22.591,0,0,0,0,0,0,0,0,0,0,21,20.4,20,18.4,20.5
2018-10-15 18:44:00,2,4,14,17,1.16666666666667,1.16666666666667,875.5,20.3,45,1.33333333333333,1.33333333333333,1511.66666666667,19.1,51,1.16666666666667,1.16666666666667,936.166666666667,19.1,48,18.5572222222222,51.731,20.0788888888889,48.616,19.7222222222222,45.18,19.7461111111111,44.801,19.1988888888889,51.29,19.8411111111111,22.861,0,0,0,0,0,0,0,0,0,0,20.5,20.4,20,18.4,20.5
2018-10-15 18:45:00,2,5,14,17,1,1,875,20.3,45,1.5,6.16666666666667,1512,19.1,50.5,1,1.33333333333333,937,19.1,48,18.5572222222222,51.762,20.0788888888889,48.616,19.7222222222222,45.212,19.7461111111111,44.832,19.1988888888889,51.29,19.8411111111111,23.133,0,0,0,0,0,0,0,0,0,0,20.5,20.4,20,18.4,20.5
2018-10-15 18:46:00,2,4,14,17,1,1,876.666666666667,20.3,45,1.5,3.83333333333333,1510.66666666667,19.1,51,1,1.16666666666667,935.166666666667,19.1,48,18.5572222222222,51.451,20.0788888888889,48.616,19.7222222222222,45.212,19.7461111111111,44.737,19.175,51.286,19.8172222222222,22.928,0,0,0,0,0,0,0,0,0,0,20.5,20.4,20,18.4,20.5
2018-10-15 18:47:00,2,6,14,17,1.33333333333333,1.33333333333333,877,20.3,45,1.66666666666667,16.3333333333333,1511.83333333333,19.1,51,1,1.33333333333333,934.666666666667,19.1,48,18.5572222222222,51.637,20.0788888888889,48.616,19.7222222222222,45.212,19.7461111111111,44.737,19.175,51.286,19.7927777777778,22.722,0,0,0,0,0,0,0,0,0,0,20.5,20.4,20,18.4,20.5
2018-10-15 18:48:00,2,4,14,17,1,1,876,20.3,45,2,2,1512.66666666667,19.1,51,1,1.5,935.333333333333,19.1,48,18.5572222222222,51.513,20.0788888888889,48.616,19.7222222222222,45.18,19.7461111111111,44.737,19.175,51.318,19.77,22.652,0,0,0,0,0,0,0,0,0,0,20.5,20.4,20,18.4,20.5
2018-10-15 18:49:00,2,4,14,17,1,1,876.666666666667,20.3,45,1.66666666666667,11,1513.5,19.1,51,1,2.16666666666667,932.166666666667,19.1,48,18.5572222222222,51.357,20.0788888888889,48.647,19.7222222222222,45.212,19.7461111111111,44.832,19.175,51.318,19.77,22.72,0,0,0,0,0,0,0,0,0,0,20.5,20.4,20,18.4,20.5
2018-10-15 18:50:00,2,4,14,17,1,1,877.5,20.3,45,1.66666666666667,2.83333333333333,1513,19.1,50.5,1,1.83333333333333,929.833333333333,19.1,48,18.5327777777778,51.665,20.0788888888889,48.616,19.6977777777778,45.209,19.7461111111111,44.801,19.175,51.318,19.7461111111111,22.617,0,0,0,0,0,0,0,0,0,0,20.5,19.9,20,18.4,20.5
2018-10-15 18:51:00,2,4,14,17,1,1,877.833333333333,20.3,45,1.83333333333333,1.83333333333333,1515,19.1,51,1,1.5,929.833333333333,19.1,48,18.5572222222222,51.731,20.0788888888889,48.647,19.6977777777778,45.241,19.7461111111111,44.801,19.175,51.318,19.7461111111111,22.923,0,0,0,0,0,0,0,0,0,0,20.5,19.9,20,18.4,20.5
2018-10-15 18:52:00,2,5,14,17,1,1,876.5,20.3,45,1.66666666666667,2.83333333333333,1514,19.1,51,1.5,2.33333333333333,930.333333333333,19.1,48,18.5327777777778,51.23,20.0788888888889,48.647,19.6977777777778,45.209,19.7461111111111,44.801,19.175,51.349,19.7461111111111,22.787,0,0,0,0,0,0,0,0,0,0,20.5,19.9,20,18.4,20.5
2018-10-15 18:53:00,2,5,14,17,1,1,875.5,20.3,45,1.83333333333333,8.83333333333333,1515.83333333333,19.1,50.5,1.16666666666667,1.5,930.5,19.1,48,18.5327777777778,51.572,20.0788888888889,48.616,19.6977777777778,45.241,19.7461111111111,44.832,19.175,51.286,19.7222222222222,22.717,0,0,0,0,0,0,0,0,0,0,20.5,19.9,20,18.4,20.5
2018-10-15 18:54:00,2,4,14,17,1,1,874.333333333333,20.3,45,1.66666666666667,7.5,1519.83333333333,19.1,51,1,1.83333333333333,930,19.1,48,18.5327777777778,51.696,20.0788888888889,48.647,19.6977777777778,45.209,19.7461111111111,44.737,19.175,51.349,19.7222222222222,22.989,0,0,0,0,0,0,0,0,0,0,20.5,19.9,20,18.4,20.5
2018-10-15 18:55:00,3,4,14,17,1,1,875.5,20.3,45,1.33333333333333,8.66666666666667,1520.5,19.1,51,1,1.16666666666667,930,19.1,48,18.5327777777778,51.883,20.0788888888889,48.647,19.6977777777778,45.241,19.7461111111111,44.832,19.175,51.349,19.6977777777778,22.954,0,0,0,0,0,0,0,0,0,0,20.5,19.9,20,18.4,20.5
2018-10-15 18:56:00,2,3,14,17,1,1,875.666666666667,20.3,45,1,23.5,1521.33333333333,19.1,51,1,1.66666666666667,929,19.1,48,18.5327777777778,51.883,20.0788888888889,48.647,19.6977777777778,45.241,19.7461111111111,44.737,19.175,51.38,19.6738888888889,23.088,0,0,0,0,0,0,0,0,0,0,20.5,19.9,20,18.4,20.5
2018-10-15 18:57:00,2,4,14,17,1,1,877,20.3,45,1.66666666666667,8.66666666666667,1523.83333333333,19.1,51,1,1.33333333333333,928.5,19.1,48,18.5327777777778,51.852,20.0788888888889,48.647,19.6977777777778,45.241,19.7222222222222,44.861,19.175,51.411,19.6511111111111,22.781,0,0,0,0,0,0,0,0,0,0,20.5,19.9,20,18.4,20.5
2018-10-15 18:58:00,2,4,14,17,1,1,876.666666666667,20.3,45,1.5,3.83333333333333,1525,19.1,51,1,1.5,928.166666666667,19.1,48,18.5327777777778,51.572,20.0788888888889,48.647,19.6977777777778,45.241,19.7222222222222,44.83,19.175,51.411,19.6511111111111,22.917,0,0,0,0,0,0,0,0,0,0,20.5,19.9,20,18.4,20.5
2018-10-15 18:59:00,2,5,14,17,1,1,876.333333333333,20.3,45,1.83333333333333,1.83333333333333,1525.66666666667,19.1,51,1.16666666666667,1.66666666666667,928.333333333333,19.1,48,18.5327777777778,51.665,20.0788888888889,48.647,19.6977777777778,45.241,19.7222222222222,44.861,19.175,51.442,19.6272222222222,22.915,0,0,0,0,0,0,0,0,0,0,20.5,19.9,20,18.4,20.5
2018-10-15 19:00:00,2,4,14,17,1,1,875.5,20.3,45,1.83333333333333,1.83333333333333,1526.5,19.1,51,1.33333333333333,2.16666666666667,926,19.1,48,18.5327777777778,51.634,20.0788888888889,48.647,19.6977777777778,45.241,19.7222222222222,44.893,19.175,51.442,19.6027777777778,23.253,0,0,0,0,0,0,0,0,0,0,20.5,19.9,20,18.4,20.5
2018-10-15 19:01:00,2,5,15,16,1,1,875,20.3,45,1.5,1.5,1524.83333333333,19.1,51,1,1.16666666666667,927,19.1,48,18.5327777777778,51.727,20.0788888888889,48.647,19.6977777777778,45.241,19.7222222222222,44.861,19.175,51.411,19.5788888888889,22.98,0,0,0,0,0,0,0,0,0,0,20.5,19.9,20,18.4,20.5
2018-10-15 19:02:00,2,4,15,16,1.16666666666667,1.16666666666667,876,20.3,45,1.33333333333333,4.83333333333333,1525.83333333333,19.1,51,1,1.16666666666667,926.333333333333,19.1,48,18.5327777777778,51.727,20.0788888888889,48.647,19.6977777777778,45.241,19.7222222222222,44.798,19.175,51.442,19.555,22.91,0,0,0,0,0,0,0,0,0,0,20.5,19.9,20,18.4,20.5
2018-10-15 19:03:00,2,4,15,16,1,1.16666666666667,875.666666666667,20.3,45,2,2,1527.33333333333,19.1,51,1.33333333333333,2.16666666666667,926,19.1,48,18.5327777777778,51.758,20.0788888888889,48.647,19.6977777777778,45.273,19.7222222222222,44.766,19.175,51.473,19.555,22.91,0,0,0,0,0,0,0,0,0,0,20.5,19.9,20,18.4,20.5
2018-10-15 19:04:00,2,4,15,16,1,1,875.666666666667,20.3,45,1.33333333333333,4.83333333333333,1528.33333333333,19.1,51,1,1.66666666666667,926.666666666667,19.1,48,18.5327777777778,51.51,20.0788888888889,48.647,19.6977777777778,45.241,19.7222222222222,44.861,19.175,51.567,19.5322222222222,22.841,0,0,0,0,0,0,0,0,0,0,19.9,19.9,20,18.4,20.5
2018-10-15 19:05:00,2,4,15,16,1.16666666666667,1.16666666666667,877.166666666667,20.3,45,2,9,1531.5,19.1,51,1.16666666666667,1.5,926.5,19.1,48,18.5327777777778,51.914,20.0788888888889,48.647,19.6977777777778,45.273,19.7222222222222,44.861,19.175,51.536,19.5322222222222,23.045,0,0,0,0,0,0,0,0,0,0,19.9,19.9,20,18.4,20.5
2018-10-15 19:06:00,2,5,15,16,1.33333333333333,1.33333333333333,875.666666666667,20.3,45,2,5.5,1543.66666666667,19.1,51,1.16666666666667,1.16666666666667,924.833333333333,19.1,48,18.5327777777778,51.883,20.0788888888889,48.647,19.6977777777778,45.273,19.7222222222222,44.798,19.1511111111111,51.595,19.5322222222222,22.977,0,0,0,0,0,0,0,0,0,0,19.9,19.9,20,18.4,20.5
2018-10-15 19:07:00,2,5,15,16,1,1,873,20.3,45,1.5,8.83333333333333,1548.66666666667,19.1,51,1,1.5,923.666666666667,19.1,48,18.5327777777778,51.852,20.0788888888889,48.647,19.6977777777778,45.273,19.7222222222222,44.798,19.1511111111111,51.657,19.5322222222222,23.248,0,0,0,0,0,0,0,0,0,0,19.9,19.9,20,18.4,20.5
2018-10-15 19:08:00,3,5,15,16,1,1,874.666666666667,20.3,45,1.83333333333333,8.83333333333333,1556.66666666667,19.1,51,1,1,922.166666666667,19.1,48,18.5327777777778,51.479,20.0788888888889,48.647,19.6977777777778,45.273,19.7222222222222,44.861,19.1511111111111,51.688,19.5077777777778,23.315,0,0,0,0,0,0,0,0,0,0,19.9,19.9,20,18.4,20.5
2018-10-15 19:09:00,2,4,15,16,1,1,872.5,20.3,45,2,9,1563.33333333333,19.1,51,1.5,2.16666666666667,923.5,19.1,48,18.5327777777778,51.479,20.0788888888889,48.647,19.6977777777778,45.273,19.7222222222222,44.893,19.1511111111111,51.75,19.4838888888889,23.041,0,0,0,0,0,0,0,0,0,0,19.9,19.9,20,18.4,20.5
2018-10-15 19:10:00,2,4,15,16,1,1,874,20.3,45,2,10.5,1570.83333333333,19.1,51,1,1.33333333333333,924.166666666667,19.1,48,18.5327777777778,51.292,20.0788888888889,48.647,19.6977777777778,45.305,19.7222222222222,44.861,19.1511111111111,51.875,19.46,23.311,0,0,0,0,0,0,0,0,0,0,19.9,19.9,20,18.4,20
2018-10-15 19:11:00,2,5,15,16,1,1,874.5,20.3,45,2.5,10.6666666666667,1574.16666666667,19.1,51,1,2.33333333333333,924.333333333333,19.1,48,18.5327777777778,51.385,20.0788888888889,48.647,19.6977777777778,45.273,19.6977777777778,44.891,19.1511111111111,51.999,19.46,23.04,0,0,0,0,0,0,0,0,0,0,19.9,19.9,20,18.4,20
